0	0.5157	0.9267
1	0.6557	0.9267
2	0.6193	0.9267
3	0.6933	0.9267
4	0.6447	0.9267
5	0.7140	0.9267
6	0.7173	0.9267
7	0.7300	0.9267
8	0.7320	0.9267
9	0.7350	0.9267
10	0.7507	0.9267
11	0.7567	0.9267
12	0.7610	0.9267
13	0.7727	0.9267
14	0.7650	0.9267
15	0.7670	0.9267
16	0.7717	0.9267
17	0.7783	0.9267
18	0.7740	0.9267
19	0.7783	0.9267
20	0.7653	0.9267
21	0.7793	0.9267
22	0.7713	0.9267
23	0.7710	0.9267
24	0.7813	0.9267
25	0.7680	0.9267
26	0.7713	0.9267
27	0.7753	0.9267
28	0.7903	0.9267
29	0.7747	0.9267
30	0.7903	0.9267
31	0.7853	0.9267
32	0.7883	0.9267
33	0.7850	0.9267
34	0.7763	0.9267
35	0.7863	0.9267
36	0.7873	0.9267
37	0.7823	0.9267
38	0.7870	0.9267
39	0.7853	0.9267
40	0.7850	0.9267
41	0.7893	0.9267
42	0.7880	0.9267
43	0.7860	0.9260
44	0.7913	0.9267
45	0.7870	0.9267
46	0.7863	0.9267
47	0.7883	0.9267
48	0.7810	0.9267
49	0.7843	0.9267
50	0.7870	0.9267
51	0.7873	0.9267
52	0.7913	0.9267
53	0.7893	0.9267
54	0.7890	0.9267
55	0.7820	0.9267
56	0.7850	0.9267
57	0.7853	0.9267
58	0.7860	0.9267
59	0.7830	0.9267
60	0.7870	0.9267
61	0.7890	0.9267
62	0.7890	0.9267
63	0.7863	0.9267
64	0.7913	0.9267
65	0.7863	0.9267
66	0.7863	0.9267
67	0.7843	0.9267
68	0.7890	0.9260
69	0.7843	0.9267
70	0.7883	0.9267
71	0.7873	0.9267
72	0.7873	0.9267
73	0.7863	0.9267
74	0.7843	0.9267
75	0.7823	0.9267
76	0.7883	0.9267
77	0.7890	0.9267
78	0.7863	0.9267
79	0.7883	0.9267
80	0.7883	0.9267
81	0.7863	0.9267
82	0.7863	0.9267
83	0.7903	0.9267
84	0.7843	0.9267
85	0.7843	0.9267
86	0.7863	0.9267
87	0.7883	0.9267
88	0.7883	0.9267
89	0.7883	0.9267
90	0.7863	0.9260
91	0.7843	0.9267
92	0.7883	0.9267
93	0.7863	0.9267
94	0.7883	0.9267
95	0.7883	0.9267
96	0.7883	0.9267
97	0.7903	0.9267
98	0.7863	0.9267
99	0.7843	0.9267
100	0.7863	0.9267
101	0.7863	0.9267
102	0.7883	0.9267
103	0.7843	0.9267
104	0.7843	0.9267
105	0.7863	0.9267
106	0.7863	0.9267
107	0.7843	0.9267
108	0.7843	0.9260
109	0.7863	0.9267
110	0.7823	0.9267
111	0.7823	0.9260
112	0.7823	0.9267
113	0.7823	0.9267
114	0.7823	0.9267
115	0.7823	0.9267
116	0.7843	0.9267
117	0.7843	0.9267
118	0.7863	0.9267
119	0.7863	0.9267
120	0.7843	0.9267
121	0.7843	0.9267
122	0.7823	0.9267
123	0.7823	0.9267
124	0.7863	0.9267
125	0.7843	0.9267
126	0.7843	0.9267
127	0.7823	0.9267
128	0.7843	0.9267
129	0.7843	0.9267
130	0.7823	0.9267
131	0.7843	0.9267
132	0.7843	0.9267
133	0.7823	0.9267
134	0.7843	0.9267
135	0.7863	0.9267
136	0.7843	0.9267
137	0.7863	0.9267
138	0.7843	0.9267
139	0.7843	0.9267
140	0.7863	0.9267
141	0.7863	0.9267
142	0.7863	0.9267
143	0.7863	0.9267
144	0.7883	0.9267
145	0.7883	0.9267
146	0.7863	0.9267
147	0.7863	0.9267
148	0.7863	0.9267
149	0.7863	0.9267
150	0.7863	0.9267
151	0.7843	0.9267
152	0.7843	0.9267
153	0.7863	0.9267
154	0.7863	0.9267
155	0.7863	0.9267
156	0.7863	0.9267
157	0.7883	0.9260
158	0.7843	0.9267
159	0.7883	0.9267
160	0.7863	0.9267
161	0.7863	0.9267
162	0.7863	0.9267
163	0.7863	0.9267
164	0.7863	0.9267
165	0.7863	0.9267
166	0.7843	0.9267
167	0.7863	0.9267
168	0.7863	0.9260
169	0.7863	0.9260
170	0.7863	0.9267
171	0.7863	0.9267
172	0.7863	0.9267
173	0.7883	0.9267
174	0.7843	0.9267
175	0.7883	0.9267
176	0.7883	0.9267
177	0.7863	0.9267
178	0.7863	0.9267
179	0.7883	0.9267
180	0.7903	0.9267
181	0.7883	0.9267
182	0.7883	0.9267
183	0.7883	0.9267
184	0.7883	0.9267
185	0.7883	0.9267
186	0.7883	0.9267
187	0.7883	0.9267
188	0.7883	0.9267
189	0.7883	0.9267
190	0.7883	0.9267
191	0.7883	0.9267
192	0.7883	0.9267
193	0.7883	0.9267
194	0.7843	0.9267
195	0.7863	0.9267
196	0.7883	0.9267
197	0.7903	0.9267
198	0.7903	0.9267
199	0.7863	0.9267
