1	0.1967	295
2	0.3277	592
3	0.4087	889
4	0.4810	1186
5	0.5187	1483
6	0.5407	1780
7	0.5617	2077
8	0.5723	2374
9	0.5913	2670
10	0.5957	2967
11	0.6107	3264
12	0.6253	3561
13	0.6360	3858
14	0.6390	4155
15	0.6460	4452
16	0.6447	4749
17	0.6577	5045
18	0.6657	5342
19	0.6677	5639
20	0.6797	5936
21	0.6797	6233
22	0.6813	6530
23	0.6853	6827
24	0.6863	7124
25	0.6883	7420
26	0.6843	7717
27	0.6903	8014
28	0.6853	8311
29	0.6980	8608
30	0.7000	8905
31	0.7040	9202
32	0.7060	9499
33	0.7110	9795
34	0.7160	10092
35	0.7160	10389
36	0.7197	10686
37	0.7217	10983
38	0.7263	11280
39	0.7237	11577
40	0.7280	11874
41	0.7233	12170
42	0.7337	12467
43	0.7297	12764
44	0.7317	13061
45	0.7257	13358
46	0.7290	13655
47	0.7313	13952
48	0.7373	14249
49	0.7343	14545
50	0.7303	14842
51	0.7343	15139
52	0.7373	15436
53	0.7393	15733
54	0.7373	16030
55	0.7400	16327
56	0.7440	16624
57	0.7400	16920
58	0.7440	17217
59	0.7490	17514
60	0.7480	17811
61	0.7440	18108
62	0.7470	18405
63	0.7470	18702
64	0.7520	18999
65	0.7470	19295
66	0.7530	19592
67	0.7550	19889
68	0.7570	20186
69	0.7523	20483
70	0.7570	20780
71	0.7510	21077
72	0.7543	21374
73	0.7570	21670
74	0.7550	21967
75	0.7570	22264
76	0.7580	22561
77	0.7570	22858
78	0.7610	23155
79	0.7570	23452
80	0.7563	23749
81	0.7583	24045
82	0.7603	24342
83	0.7563	24639
84	0.7610	24936
85	0.7543	25233
86	0.7583	25530
87	0.7613	25827
88	0.7563	26124
89	0.7603	26420
90	0.7590	26717
91	0.7603	27014
92	0.7570	27311
93	0.7603	27608
94	0.7583	27905
95	0.7563	28202
96	0.7663	28499
97	0.7663	28795
98	0.7613	29092
99	0.7593	29389
100	0.7623	29686
101	0.7583	29983
102	0.7563	30280
103	0.7523	30577
104	0.7553	30874
105	0.7533	31170
106	0.7563	31467
107	0.7563	31764
108	0.7583	32061
109	0.7580	32358
110	0.7593	32655
111	0.7600	32952
112	0.7660	33249
113	0.7650	33545
114	0.7620	33842
115	0.7600	34139
116	0.7620	34436
117	0.7633	34733
118	0.7610	35030
119	0.7660	35327
120	0.7600	35624
121	0.7580	35920
122	0.7620	36217
123	0.7660	36514
124	0.7620	36811
125	0.7660	37108
126	0.7630	37405
127	0.7620	37702
128	0.7620	37999
129	0.7640	38295
130	0.7620	38592
131	0.7590	38889
132	0.7607	39186
133	0.7580	39483
134	0.7607	39780
135	0.7560	40077
136	0.7547	40374
137	0.7607	40670
138	0.7600	40967
139	0.7560	41264
140	0.7607	41561
141	0.7607	41858
142	0.7627	42155
143	0.7640	42452
144	0.7627	42749
145	0.7627	43045
146	0.7667	43342
147	0.7567	43639
148	0.7633	43936
149	0.7607	44233
150	0.7630	44530
151	0.7580	44827
152	0.7580	45124
153	0.7607	45420
154	0.7597	45717
155	0.7590	46014
156	0.7577	46311
157	0.7600	46608
158	0.7590	46905
159	0.7573	47202
160	0.7633	47499
161	0.7660	47795
162	0.7603	48092
163	0.7633	48389
164	0.7650	48686
165	0.7627	48983
166	0.7630	49280
167	0.7650	49577
168	0.7650	49874
169	0.7663	50170
170	0.7583	50467
171	0.7637	50764
172	0.7657	51061
173	0.7597	51358
174	0.7677	51655
175	0.7617	51952
176	0.7667	52249
177	0.7700	52545
178	0.7680	52842
179	0.7677	53139
180	0.7670	53436
181	0.7657	53733
182	0.7603	54030
183	0.7670	54327
184	0.7623	54624
185	0.7603	54920
186	0.7583	55217
187	0.7643	55514
188	0.7650	55811
189	0.7610	56108
190	0.7650	56405
191	0.7637	56702
192	0.7630	56999
193	0.7663	57295
194	0.7623	57592
195	0.7630	57889
196	0.7657	58186
197	0.7630	58483
198	0.7650	58780
199	0.7677	59077
200	0.7643	59374
